HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
4503;322;The queen cries.;single-point;;;
4504;322;The queen runs to the valley.;single-point;;;
4505;322;The queen searches for her daughter.;single-point;;;
4506;322;The queen does not find her daughter.;single-point;;;
4507;322;The queen returns.;single-point;The polygamic wives rejoice.;;
4508;323;The king’s people are sad.;durative-constant;;;
4509;323;The other wives are happy about the missing child.;durative-constant;;;
4510;324;A messenger informs the king that his daughter is lost.;single-point;A message is despatched to the king.;;
4511;324;The king is distressed.;durative-resultative;;;
4512;324;[The king, the queen, and the whole nation believes the king’s daughter to be dead.];durative-resultative;;implied later in the tale;
4513;324;[The king does not come to the village much anymore.];durative-resultative;;implied later in the tale;
4514;325;[An old woman belongs to another nation.];durative-constant;The child is found by another queen.;;
4515;325;[The old woman belongs to the royal household of the other nation.];durative-constant;;;
4516;325;The old woman goes out.;single-point;;;
4517;325;The old woman wants to fetch water.;single-point;;;
4518;325;The old woman hears the child.;single-point;;;
4519;325;The old woman finds the child playing.;single-point;;;
4520;325;The old woman leaves the child and her water pot behind.;single-point;;;
4521;325;The old woman returns home.;single-point;;;
4522;325;The old woman calls the [other nations] king’s chief wife.;single-point;;;
4523;325;The old woman takes the queen to the place where she found the child.;single-point;;;
4524;325;The queen tells the old woman to take the girl [to their village].;single-point;;;
4525;325;The queen is happy.;durative-resultative;;;
4526;325;The old woman takes the girl.;single-point;;;
4527;325;The old woman and the queen come by a river.;single-point;;;
4528;325;The queen tells the old woman to wash the girl.;single-point;;;
4529;325;The old woman washes the girl.;single-point;;;
4530;325;The queen carries the girl on her back.;single-point;;;
4531;325;The queen and the old woman return home with the girl.;single-point;;;
4532;326;The queen has a young son.;durative-constant;She is brought up with the queen's son.;;
4533;326;The queen nurses the girl.;single-point;;;
4534;326;The queen raises the girl.;single-point;;;
4535;326;The girl grows up.;single-point;;;
4536;326;The queen’s son grows up.;single-point;;;
4537;326;[The nation] holds a great feast.;single-point;;;
4538;326;[The nation] slaughters many cattle.;single-point;;;
4539;326;The girl is named leader of the girls [of the nation].;single-point;;;
4540;326;[The girl is the leader of the girls of the nation.];durative-resultative;;;
4541;327;The chief men tell the queen’s son to marry the girl.;single-point;The officers tell the queen's son to marry the foundling.;;
4542;327;The queen’s son believes the girl to be his sister.;durative-initial;;;
4543;327;The chief men tell the queen’s son that the girl is a foundling.;single-point;;;
4544;327;The queen’s son tells the chief men that the girl is his sister.;single-point;;;
4545;327;A day passes.;single-point;;;
4546;327;The chief men tell the queen’s son to marry the girl.;single-point;;;
4547;327;The queen’s son refuses to marry the girl.;single-point;;;
4548;327;The queen’s son is distressed.;durative-resultative;;;
4549;328;An old woman tells the girl that the girl will be married.;single-point;An old woman imparts to the foundling the secret of her origin.;;
4550;328;The girl asks the old woman who will be married to.;single-point;;;
4551;328;The old woman tells the girl that the girl will marry the queen’s son.;single-point;;;
4552;328;The girl believes the queen’s son to be her brother.;durative-constant;;;
4553;328;The old woman tells the girl that the girl is a foundling.;single-point;;;
4554;328;The girl is distressed.;durative-resultative;;;
4555;328;The girl cries.;single-point;;;
4556;329;The girl takes a water pot.;single-point;The foundling's grief.;;
4557;329;The girl goes to the river.;single-point;;;
4558;329;The girl sits down.;single-point;;;
4559;329;The girl cries.;single-point;;;
4560;329;The girl fills her water pot.;single-point;;;
4561;329;The girl returns home.;single-point;;;
4562;329;The girl enters the house.;single-point;;;
4563;329;The queen gives the girl food.;single-point;;;
4564;329;The girl refuses to eat.;single-point;;;
4565;329;The girl claims to have a headache.;single-point;;;
4566;329;The girl goes to sleep.;single-point;;;
4567;330;The girl wakes up in the morning.;single-point;She meets with a friend.;;
4568;330;The girl takes a water pot.;single-point;;;
4569;330;The girl goes to the river.;single-point;;;
4570;330;The girl sits down.;single-point;;;
4571;330;The girl cries.;single-point;;;
4572;330;A big frog comes out of the river.;single-point;;;
4573;330;The frog asks the girl why she is crying.;single-point;;;
4574;330;The girl tells the frog that she is to be married to her brother.;single-point;;;
4575;330;The frog tells the girl to bring all her things to the river.;single-point;;;
4576;331;The girl takes her water pot home.;single-point;She quits her adopted home, and sets out in search of her own people.;;
4577;331;The girl takes another pot.;single-point;;;
4578;331;The girl places her belongings in the pot.;single-point;;;
4579;331;The girl brings the pot to the river.;single-point;;;
4580;331;The girl throws her belongings on the ground.;single-point;;;
4581;331;The frog asks the girl if she wants him to take her home to her own people.;single-point;;;
4582;331;The girl says she wants him to take her home to her own people.;single-point;;;
4583;331;The frog swallows all of the girls belongings.;single-point;;;
4584;331;The frog swallows the girl.;single-point;;;
4585;331;The frog leaves.;single-point;;;
4586;332;The frog meets a group of young men.;single-point;The frog meets with a string of young men, who threaten to kill him.;;
4587;332;The young men are walking in a line.;durative-initial;;;
4588;332;The first young man points out the frog.;single-point;;;
4589;332;The young men want to kill the frog.;durative-resultative;;;
4590;332;The young men want to throw stones at the frog.;durative-resultative;;;
4591;332;[The girl is [PER].];single-point;;;
4592;332;The frog says that he will not be killed.;single-point;;;
4593;332;The frog says that he will take [PER] home.;single-point;;;
4594;332;The young men are surprised that the frog is speaking.;single-point;;;
4595;332;The young men decide to leave to frog alone.;single-point;;;
4596;332;The young men leave.;single-point;;;
4597;333;The frog meets a group of men.;single-point;And a string of men.;;
4598;333;[The men are walking in a line.];durative-initial;;;
4599;333;The first man points out the frog.;single-point;;;
4600;333;The men want to kill the frog.;single-point;;;
4601;333;The frog says that he will not be killed.;single-point;;;
4602;333;The frog says that he will take [PER] home.;single-point;;;
4603;333;The men leave.;single-point;;;
4604;333;The frog leaves.;single-point;;;
4605;334;The frog meets a group of boys.;single-point;And some boys belonging to her father.;;
4606;334;The boys are herding cattle.;durative-initial;;;
4607;334;The boys belong to the girl’s father’s nation.;durative-constant;;;
4608;334;The boys want to kill the frog.;single-point;;;
4609;334;The boys want to pierce the frog with sharp sticks.;single-point;;;
4610;334;The frog says that he will not be killed.;single-point;;;
4611;334;The frog says that he will take [PER] home.;single-point;;;
4612;334;The boys do not longer want to kill the frog.;durative-resultative;;;
4613;334;The boys say that the frog invokes painful memories [about losing the king’s daughter].;single-point;;;
4614;334;The boys leave the frog alone.;single-point;;;
4615;335;The frog meets another group of boys.;single-point;And her own brother.;;
4616;335;The girl’s brother is with the group of boys.;durative-constant;;;
4617;335;The girl’s brother wants to kill the frog.;single-point;;;
4618;335;The girl’s brother wants to beat the frog with stones.;single-point;;;
4619;335;The frog says that he will not be killed.;single-point;;;
4620;335;The frog says that he will take [PER] home.;single-point;;;
4621;335;The girl’s brother tells the boys to leave the frog alone.;single-point;;;
4622;335;The girl’s brother says that the frog speaks of something disturbing.;single-point;;;
4623;336;The frog arrives at the girl’s village.;single-point;He arrives at her mother's village.;;
4624;336;The frog hides in a bush below the kraal.;single-point;;;
4625;336;The frog spits out the girl and all her belongings.;single-point;;;
4626;336;The frog cleans the girl with [VERN].;single-point;;small bush with white berries;
4627;336;The frog anoints the girl.;single-point;;;
4628;336;The frog dresses the girl in her ornaments.;single-point;;;
4629;337;The girl leaves the frog.;single-point;She makes herself known to her mother.;;
4630;337;The girl enters the village.;single-point;;;
4631;337;The girl crosses the cattle-pen.;single-point;;;
4632;337;The girl enters the queen’s house.;single-point;;;
4633;337;The queen follows the girl.;single-point;;;
4634;337;The queen asks the child where is comes from.;single-point;;;
4635;337;[The queen does not recognize her daughter.];durative-initial;;;
4636;337;The girl says that she is a traveller.;single-point;;;
4637;337;The queen tells the girl that she lost her daughter at the river.;single-point;;;
4638;337;The girl asks if the queen left her daughter by the river because she did not love her daughter.;single-point;;;
4639;337;The queen says that she left her daughter by the river because the other wives made her forget her daughter.;single-point;;;
4640;337;The queen says that the other wives did not allow the nurse to carry her daughter.;single-point;;;
4641;337;The queen says that no woman can forget her own child.;single-point;;;
4642;337;The queen says that she was not used to carry her own child.;single-point;;;
4643;337;The girl tells the queen that she left her because she did not love her.;single-point;;;
4644;337;The queen looks at the girl.;single-point;;;
4645;337;The queen realises that the girl is her daughter.;single-point;;;
4646;338;The queen is very happy.;durative-constant;Her mother rejoices.;;
4647;338;The queen calls her daughter by all the honorable names.;single-point;;;
4648;338;The queen dresses herself in her robe.;single-point;;;
4649;338;The queen puts on her girdle.;single-point;;;
4650;338;The queen puts on her head-ornaments.;single-point;;;
4651;338;The queen puts on her petticoat.;single-point;;;
4652;338;The queen takes her staff.;single-point;;;
4653;338;The queen leave the house.;single-point;;;
4654;338;The queen dances.;single-point;;;
4655;338;The queen celebrates.;single-point;;;
4656;338;[The queen’s name is [PER].];durative-constant;;;
4657;338;The people [of the village] wonder why the queen is happy.;single-point;;;
4658;339;One of the queen’s women comes.;single-point;Another woman joins in the rejoicings.;;
4659;339;The queen’s woman wonders why the queen is so happy.;single-point;;;
4660;339;The queen’s woman goes into the queen’s house.;single-point;;;
4661;339;The queen’s woman recognizes the girl.;single-point;;;
4662;339;The queen’s woman leaves the house.;single-point;;;
4663;339;The queen’s woman celebrates with the queen.;single-point;;;
4664;340;All the people [of the village] come together.;single-point;The other women are confounded.;;
4665;340;The people [of the village] run to the house.;single-point;;;
4666;340;The people [of the village] form a crowd in front of the house.;single-point;;;
4667;340;The people [of the village] see the girl.;single-point;;;
4668;340;[The people of the village recognize the girl.];single-point;;;
4669;340;[The other wives recognize the girl.];single-point;;;
4670;340;The other wives dread the consequences of the girl’s return.;durative-resultative;;;
4671;341;A messenger informs the king that his daughter has returned.;single-point;The king is informed of her arrival.;;
4672;341;The king asks where his daughter came from.;single-point;;;
4673;341;The messenger does not know where the king’s daughter came from.;single-point;;;
4674;341;The king threatens to kill the messenger if the girl is not his daughter.;single-point;;;
4675;341;The king tells the messenger to inform the nation of his daughters return.;single-point;;;
4676;341;The king tells the messenger to tell the nation to bring all the large oxen.;single-point;;;
4677;342;The messenger informs the nation of the girl’s return.;single-point;The news is published, and the people rejoice.;;
4678;342;The messenger tells the nation to bring oxen.;single-point;;;
4679;342;The messenger tells the nation to hurry.;single-point;;;
4680;342;The nation is happy.;single-point;;;
4681;342;The nation brings the oxen.;single-point;;;
4682;342;The nation brings their shields.;single-point;;;
4683;342;The nation brings presents for the king’s daughter.;single-point;;;
4684;342;The nations slaughters many cattle for the old and sick people.;single-point;;;
4685;342;The old and sick people cannot come to meet the girl.;single-point;;;
4686;342;[The old and sick people still celebrate the girl’s return.];single-point;;;
4687;343;The king arrives.;single-point;The king visits the princess.;;
4688;343;The king calls his daughter.;single-point;;;
4689;343;The girl does not reply.;single-point;;;
4690;343;The king slaughters twenty oxen.;single-point;;;
4691;343;The girl appears in the door of the queen’s house.;single-point;;;
4692;343;The king slaughters thirty oxen.;single-point;;;
4693;343;The girl comes out of the queen’s house.;single-point;;;
4694;343;The king tells the girl to go into the cattle-pen.;single-point;;;
4695;343;The king tells the girl that he and the nation want to dance for the girl.;single-point;;;
4696;343;The girl stands still.;single-point;;;
4697;343;The king slaughters forty oxen.;single-point;;;
4698;343;The girl goes into the cattle-pen.;single-point;;;
4699;344;The people [of the village] dance for the girl.;single-point;They dance for her.;;
4700;344;The other wives people do not dance for the girl.;durative-resultative;;;
4701;345;The king goes into the [queen’s] house with the girl.;single-point;The king sits with his child, and orders a fat ox to be killed for her.;;
4702;345;The king sits down with his daughter.;single-point;;;
4703;345;The king orders a fat ox to be killed for his daughter.;single-point;;;
4704;345;The king wants to eat with his daughter.;single-point;;;
4705;346;The people [of the village] are happy.;durative-constant;The king and queen and her children rejoice together.;;
4706;346;The king returns to the village.;single-point;;;
4707;346;The girl is reinstated as a princess.;durative-resultative;;;
4708;347;The king asks the girl how she returned to the village.;single-point;The frog is called by the king and rewarded.;;
4709;347;The girl tells the king that she was brought back home by a frog.;single-point;;;
4710;347;The king asks the girl where the frog is.;single-point;;;
4711;347;The girl tells the king that the frog is hiding in a bush.;single-point;;;
4712;347;The king orders an ox to be [slaughtered] for the frog.;single-point;;;
4713;347;The king orders [his people] to dance for the frog.;single-point;;;
4714;347;The people [of the village] slaughter an ox.;single-point;;;
4715;347;The people [of the village] bring the ox into the queen’s house.;single-point;;;
4716;347;The frog eats meat.;single-point;;;
4717;347;The king asks the frog what he wants as a reward.;single-point;;;
4718;347;The frog tells the king that he wants some black hornless cattle as a reward.;single-point;;;
4719;347;The king gives the frog many cattle and people as a reward.;single-point;;;
4720;347;The frog leaves with the cattle and people.;single-point;;;
4721;348;The frog builds a big village.;single-point;The frog becomes a great chief.;;
4722;348;The frog is a great chief.;durative-resultative;;;
4723;348;The frog always slaughters cattle.;durative-resultative;;;
4724;348;Many men come and ask for meat.;durative-resultative;;;
4725;348;The men ask the people who the chief is.;single-point;;;
4726;348;The people tell the men that the chief is [PER].;single-point;;;
4727;348;[The frog is [PER].];single-point;;;
4728;348;[The chief is [PER].];single-point;;;
4729;348;The men ask the people how [PER] came to such a large village.;single-point;;;
4730;348;The people tell the men that [PER] got rewarded for rescuing the princess.;single-point;;;
4731;348;The men ask the people if they are the people of [PER].;single-point;;;
4732;348;The people tell the men that they are the people of [PER].;single-point;;;
4733;348;The people tell the men that [PER] is a great chief.;single-point;;;
4734;348;[[PER] is a great chief.];durative-resultative;;;
4735;348;Many people revolt against their chiefs.;single-point;;;
4736;348;The people revolt because they want as much food as [PER]’s people.;single-point;;;
4737;348;[PER] takes the people under his protection.;durative-resultative;;;
4738;348;[PER] reigns [over his own nation].;durative-resultative;;;
4739;348;[PER] is the king [of his own nation].;durative-resultative;;;
4740;349;[PER] hears of [PER]’s beauty. ;single-point;Umdhlubu's beauty is celebrated, and Unkosi-yasenthla sends his people to see her.;;
4741;349;[PER] sends some representatives to see [PER]. ;single-point;;;
4742;349;[If the representatives find [PER] beautiful, [PER] will come and make her a marriage proposal.];durative-constant;;;
4743;349;The representatives arrive at [PER]’s village.;single-point;;;
4744;349;[[PER] is [PER]’s father.];durative-constant;;;
4745;349;[[PER] is the king.];durative-constant;;;
4746;349;The representatives tell [PER] that they want to select one of his daughters for [PER]..;single-point;;;
4747;350;[PER] calls his daughters.;single-point;The king's daughters are summoned , and Umdhlubu is chosen for her surpassing beauty.;;
4748;350;The representatives see a beautiful girl among the daughters.;single-point;;;
4749;350;[The representatives see [PER].];single-point;;;
4750;350;The representatives look at [PER] closely.;single-point;;;
4751;350;The representatives find [PER] truly beautiful.;single-point;;;
4752;350;The representatives take their role very seriously.;single-point;;;
4753;350;If the representatives select a bride who is not beautiful, they will be punished.;durative-constant;;;
4754;350;If the representatives select a bride who is not beautiful, they will lose their honorable roles.;durative-constant;;;
4755;350;[PER] trusts the representatives.;durative-constant;;;
4756;350;The representatives select [PER] to marry [PER].;single-point;;;
4757;351;[PER]’s other daughters are ashamed.;durative-constant;The others are ashamed, and hate her.;;
4758;351;[PER]’s other wives are ashamed.;durative-constant;;;
4759;351;The other daughter’s brothers are ashamed.;durative-constant;;;
4760;351;[PER]’s mother is happy.;durative-constant;;;
4761;351;[PER] is happy. ;durative-constant;;;
4762;351;[PER]’s mother’s other children are happy.;durative-constant;;;
4763;351;[PER] loves [PER]’s mother.;durative-constant;;;
4764;351;The other wives hate [PER].;durative-constant;;;
4765;352;The representatives leave. ;single-point;Unkosi-yasenthla goes with a thousand head of cattle to take Umdhlubu as his bride.;;
4766;352;The representatives arrive at [PER]’s village.;single-point;;;
4767;352;The representatives tell [PER] of [PER]’s beauty.;single-point;;;
4768;352;[PER] gathers a thousand cattle.;single-point;;;
4769;352;[PER] leaves with his representatives and the cattle.;single-point;;;
4770;353;[PER] is sitting in his cattle-kraal in the shade.;durative-initial;He arrives at the king's, and asks for Umdhlubu in marriage.;;
4771;353;[PER] sees a large cloud of dust in the distance.;single-point;;;
4772;353;[PER] calls his soldiers to weapons.;single-point;;;
4773;353;[PER] and his soldiers are afraid.;single-point;;;
4774;353;[PER] and the cattle appear from the dust.;single-point;;;
4775;353;[PER] sees [PER] and the cattle.;single-point;;;
4776;353;[PER] goes out with his soldiers.;single-point;;;
4777;353;[PER] tells [PER] that he wants to see [PER].;single-point;;;
4778;353;[PER], his representatives, and the cattle follow [PER] to his village.;single-point;;;
4779;353;[PER] asks to marry [PER].;single-point;;;
4780;353;[PER] is happy.;durative-resultative;;;
4781;354;[PER] slaughters cattle for [PER].;single-point;The king assents.;;
4782;354;[PER] asks to marry [PER].;single-point;;;
4783;354;[PER] offers [PER] the thousand cattle.;single-point;;;
4784;354;[PER] agrees to the marriage.;single-point;;;
4785;354;[PER] gathers a wedding party for [PER].;single-point;Umdhlubu is given to Unkosi-yasenthla.;;
4786;354;[PER]’s wedding party consists of girls, men, young men with head-rings, and young people.;single-point;;;
4787;354;[PER] gives [PER] a dowry of beads, brass and five hundred oxen.;single-point;;;
4788;354;[PER] sends an officer with [PER].;single-point;;;
4789;354;The officer will conduct the wedding ceremony.;durative-resultative;;;
4790;355;[PER] and her wedding party follow [PER] home.;single-point;They are received with rejoicing by Unkosi-yasenthla's people.;;
4791;355;[PER]’s people greet him with a great cry.;single-point;;;
4792;355;[PER]’s people are happy about the arrival of the new queen.;single-point;;;
4793;355;[PER] and her wedding party rest.;single-point;;;
4794;355;[PER] and his representatives rest.;single-point;;;
4795;355;The next morning is very hot.;single-point;;;
4796;355;[PER] and her wedding party go to the bush.;single-point;;;
4797;355;[PER] and her wedding party rest in the bush.;single-point;;;
4798;355;The time of dancing arrives.;single-point;;;
4799;355;[PER] and her wedding party go to the kraal.;single-point;;;
4800;355;[PER] and her wedding party dance in the kraal.;single-point;;;
4801;356;[PER] finishes her dance.;single-point;They complete the marriage ceremonies.;;
4802;356;[PER] places her dowry in front of [PER]’s father.;single-point;;;
4803;356;[PER] asks [PER]’s father for protection.;single-point;;;
4804;356;[PER] and her wedding party sit down.;single-point;;;
4805;356;[PER]’s people dance for [PER].;single-point;;;
4806;356;[PER]’s [wedding party] slaughters ten bullocks on the next day.;single-point;;;
4807;356;The wedding party and [PER]’s people eat.;single-point;;;
4808;356;[[PER]’s wedding party and [PER] and his people] are happy.;durative-resultative;;;
4809;357;The wedding officer asks [PER] to let him leave.;single-point;The officer returns with a present for Umdhlubu 's mother.;;
4810;357;[PER] gives the wedding officer five hundred cattle.;single-point;;;
4811;357;The cattle is a present for [PER]’s mother.;durative-resultative;;;
4812;357;The wedding officer [and some people from the wedding party] leave.;single-point;;;
4813;358;The young women of [PER]’s wedding party remain with [PER].;single-point;They build Umdhlubu's town.;;
4814;358;Many men and women remain with [PER].;single-point;;;
4815;358;[PER] tells the men and women to build a town for [PER].;single-point;;;
4816;359;The men and women build a town for [PER].;single-point;Unkosi-yasenthla takes up his abode there.;;
4817;359;[PER] visits the town.;single-point;;;
4818;359;The men and women kill many cattle.;single-point;;;
4819;359;[PER]’s soldiers eat the cattle.;single-point;;;
4820;359;The soldiers complete the town.;single-point;;;
4821;359;[PER] and [PER] live in the town.;durative-resultative;;;
4822;360;The wedding officer and the men arrive at [PER]’s village.;single-point;The people return in safety to Unkosi-yasenzansi.;;
4823;360;The wedding officer gives the five hundred cattle to [PER]’s mother.;single-point;;;
4824;360;The five hundred cattle are a gift to [PER]’s mother from [PER].;single-point;;;
4825;360;The wedding officer convey [PER]’s respects to [PER] and the queen.;single-point;;;
4826;360;Everyone is happy.;durative-resultative;;;
4827;362;If [a nation] has many young women, the young women appoint a chief among them.;durative-constant;;;Appendix (A): Indaba yenkosi yentombi (the account of a girl-king)
4828;362;The young women go to the river, to appoint the chief woman.;durative-constant;;;
4829;362;Many young women are nominated to be chief woman.;durative-constant;;;
4830;362;The young women discuss which candidate is the best.;durative-constant;;;
4831;362;The young women elect one among them as their chief.;durative-constant;;;
4832;362;If a young woman receives a marriage proposal, they need to report to the chief woman.;durative-constant;;;
4833;362;The chief woman allows them to get married.;durative-constant;;;
4834;362;The chief woman rejects the marriage proposals.;durative-constant;;;
4835;362;The young women have to follow the judgment of the chief woman.;durative-constant;;;
4836;362;The young women possess beads and brass.;durative-constant;;;
4837;362;The young women do not possess cattle.;durative-constant;;;
4838;362;The cattle belongs to the young women’s fathers.;durative-constant;;;
4839;362;If a young woman commits an offense, she will have to pay a fine from her beads and brass.;durative-constant;;;
4840;362;The chief woman has great authority [over the other young women.];durative-constant;;;
4841;362;Some people disagree with the practise to appoint a chief woman.;durative-constant;;;
4842;362;The people who disagree with the practise do not allow their daughters to be appointed as chief woman.;durative-constant;;;
4843;362;The people who disagree with the practise think that the chief woman [is cursed.];durative-constant;;;
4844;362;The people who disagree with the practise think that the chief woman will be barren.;durative-constant;;;
4845;362;The people who disagree with the practise think that the chief woman will die [before giving birth].;durative-constant;;;
4846;362;It is not know that the chief woman is cursed.;durative-constant;;;
4847;362;Some children die.;durative-constant;;;
4848;362;Some children grow up. ;durative-constant;;;
4849;362;People [celebrate] the first harvest.;durative-constant;;;
4850;362;The young men who want to get married do not eat from the first harvest.;durative-constant;;;
4851;362;The young men who want to get married propose to the young women before eating from the first harvest.;durative-constant;;;
4852;362;The young women who want to get married do not eat from the first harvest.;durative-constant;;;
4853;362;The young women who want to get married inform the chief [woman] before eating from the first harvest.;durative-constant;;;
4854;362;The young women who want to get married cannot [accept the proposal] before informing the chief [woman].;durative-constant;;;
4855;362;The young women who want to get married give the chief woman some presents.;durative-constant;;;
4856;362;The young women who want to get married can eat from the first harvest after giving presents to the chief woman.;durative-constant;;;
4857;362;If the young women who want to get married do not inform the chief woman, they commit an offence.;durative-constant;;;
4858;362;If the young women who want to get married do not inform the chief woman, they will not be allowed to do many things.;durative-constant;;;
4859;362;If the young women who want to get married do not inform the chief woman, they will not be fined.;durative-constant;;;
4860;362;If the young women who want to get married do not inform the chief woman, her wishes will not be fulfilled.;durative-constant;;;
4861;362;Coming-of-age ceremonies are performed at the [VERN].;durative-constant;;;
4862;362;All the young people [of the village] come to the [VERN].;durative-constant;;;
4863;362;The girl who is coming-of-age stays in the house.;durative-constant;;;
4864;362;The young men cannot enter the house, until they bring gifts for the girl.;durative-constant;;;
4865;362;The young men bring gifts to the girl.;durative-constant;;;
4866;362;The girl comes out of the house.;durative-constant;;;
4867;362;The young people can speak freely.;durative-constant;;;
4868;362;[The girl king is the chief woman.];durative-constant;;;
4869;362;The girl king has her own festival.;durative-constant;;;
4870;362;The people [of the village] make beer for the festival of the girl king.;durative-constant;;;
4871;362;The people [of the village] gather together.;durative-constant;;;
4872;362;The people [of the village] drink the beer.;durative-constant;;;
4873;362;The festival of the girl king is held near a river.;durative-constant;;;
4874;362;Some people of the village attend the festival of the girl king.;durative-constant;;;
4875;362;Some people of the do not attend village attend the festival of the girl king.;durative-constant;;;
4876;362;The festival of the girl king is not mandatory to attend.;durative-constant;;;
4877;362;Some people disagree with the practise of appointing a girl king.;durative-constant;;;
4878;363;A king has multiple wives.;durative-constant;All the wives of the king have children except the chief wife.;;Unthlangunthlangu
4879;363;The king’s wives fall pregnant.;single-point;;;
4880;363;The king’s wives carry their children to term.;single-point;;;
4881;363;The king’s wives give birth to children.;single-point;;;
4882;363;One of the king’s wives is selected to give birth to the future king.;single-point;;;
4883;363;The king’s children grow.;single-point;;;
4884;363;The king’s children start walking.;single-point;;;
4885;363;The king’s children are weaned.;durative-resultative;;;
4886;363;The chief wife does not give birth.;durative-constant;;;
4887;363;The chief wife mother is pregnant for a very long time.;durative-resultative;;;
4888;364;The chief wife is pregnant.;durative-initial;The chief wife gives birth to a snake.;;
4889;364;The skin on the chief wife’s belly starts to peel off.;single-point;;;
4890;364;The chief wife goes into labour.;single-point;;;
4891;364;The women [of the village] gather together.;single-point;;;
4892;364;The chief wife starts giving birth to a snake.;single-point;;;
4893;364;The chief wife is in labour for many days.;single-point;;;
4894;364;The women [of the village] flee from the snake.;single-point;;;
4895;364;The women [of the village] call the people to see the snake baby.;single-point;;;
4896;364;The nation gathers together.;single-point;;;
4897;364;The nations asks the chief wife if the snake is born yet.;single-point;;;
4898;364;The snake is not born yet.;single-point;;;
4899;364;The king tells the people to make a rope.;single-point;;;
4900;364;The snake is born.;single-point;;;
4901;365;One of the king’s men goes into the house.;single-point;The snake is cast into a pool.;;
4902;365;The man carries a pole.;single-point;;;
4903;365;The man turns the snake around with the pole.;single-point;;;
4904;365;The man finds the snake’s head.;single-point;;;
4905;365;The snake is a boa constrictor.;durative-constant;;;
4906;365;The people throw the man a rope.;single-point;;;
4907;365;The man ties the rope around the head of the snake.;single-point;;;
4908;365;The king’s men break down the enclose in front of the house.;single-point;;;
4909;365;The king’s men pull the snake on the rope to a pool of water.;single-point;;;
4910;365;The king’s men throw the snake into the pool of water.;single-point;;;
4911;365;The king’s men wash themselves in the pool of water.;single-point;;;
4912;365;The king’s men go back home.;single-point;;;
4913;366;The king’s orders his people to leave the home.;single-point;The king and his people fly from the place, leaving the mother of the snake behind.;;
4914;366;The nation abandons the village.;single-point;;;
4915;366;The nation leaves the chief wife behind.;single-point;;;
4916;366;The chief wife gave birth to a snake.;durative-constant;;;
4917;366;The nation goes to another country.;single-point;;;
4918;366;The nation builds a village.;single-point;;;
4919;366;The children of the nation grow up.;single-point;;;
4920;366;The children of the nation get married.;single-point;;;
4921;367;[Many years pass.];single-point;After many years she follows them.;;
4922;367;The chief wife leaves the abandoned village.;single-point;;;
4923;367;The chief wife meets some people.;single-point;;;
4924;367;The people ask the chief wife where she is going.;single-point;;;
4925;367;The chief wife tells the people that she is following the king.;single-point;;;
4926;367;The chief wife is following the king.;durative-resultative;;;
4927;367;The people ask the chief wife how she knows the king.;single-point;;;
4928;367;The chief wife tells the people that she is the king’s wife.;single-point;;;
4929;367;The people ask the chief wife where she stayed.;single-point;;;
4930;367;The chief wife tells the people that she stayed in the abandoned village.;single-point;;;
4931;367;The people ask the chief wife what she has done to be abandoned.;single-point;;;
4932;367;The chief wife tells the people that she gave birth to a boa constrictor after being pregnant for many years.;single-point;;;
4933;367;The people ask the chief wife where the snake is.;single-point;;;
4934;367;The chief wife says that the snake was thrown into the water.;single-point;;;
4935;367;The chief wife says that the people fled.;single-point;;;
4936;368;[[PER] is the king.];durative-constant;;;
4937;368;The chief wife leaves.;single-point;She reaches the king's village.;;
4938;368;The chief wife comes to a village.;single-point;;;
4939;368;The chief wife asks the people [of the village] where  [PER] us,;single-point;;;
4940;368;The people [of the village] tell the chief wife that [PER] built a village near a certain river.;single-point;;;
4941;368;The chief wife goes to the village of [PER].;single-point;;;
4942;368;A boy sees the chief wife coming.;single-point;;;
4943;368;The boy announces the chief wife.;single-point;;;
4944;368;The chief wife goes into a house at the border of the village.;single-point;;;
4945;368;The chief wife greets the owner of the house.;single-point;;;
4946;368;The owner of the house asks the chief wife how she is.;single-point;;;
4947;368;The chief wife says that she is well.;single-point;;;
4948;368;The owner of the house enquires after the beast in her belly.;single-point;;;
4949;368;The chief wife confirms that she gave birth to a snake.;single-point;;;
4950;368;The chief wife asks the owner of the house how the king speaks of her.;single-point;;;
4951;368;The owner of the house says that the king is happy.;single-point;;;
4952;368;The owner of the house says that the king assumes the chief wife to be dead.;single-point;;;
4953;368;The owner of the house tells the chief wife that the king’s people agree with leaving her in the abandoned village.;single-point;;;
4954;368;The owner of the house tells the chief wife that the king’s people say that she would gave given birth to another animal.;single-point;;;
4955;368;[The owner of the house is a woman.];single-point;The king summons her to his presence.;;
4956;368;The owner of the house leaves the house.;single-point;;;
4957;368;The owner of the house goes to the kings house.;single-point;;;
4958;368;The king is on a sleeping mat.;durative-initial;;;
4959;368;The owner of the house asks the king’s child if the king is sleeping.;single-point;;;
4960;368;The king says that he is not sleeping.;single-point;;;
4961;368;The owner of the house tells the king that the chief wife has arrived.;single-point;;;
4962;368;The king asks the owner of the house where the chief wife came from.;single-point;;;
4963;368;The king tells the owner of the house that the chief wife came from the abandoned village.;single-point;;;
4964;368;The king tells the owner of the house to call the chief wife.;single-point;;;
4965;368;The owner of the house leaves the king’s house.;single-point;;;
